Link,Title,Authors,Contributors,ISBN/UID,Format,Read Status,Date Added,Last Date Read,Dates Read,Read Count,Moods,Pace,Character- or Plot-Driven?,Strong Character Development?,Loveable Characters?,Diverse Characters?,Flawed Characters?,Star Rating,Review,Content Warnings,Content Warning Description,Tags,Owned?
https://app.thestorygraph.com/books/a5c1c457-4084-4449-b664-07ff49bde2ae,The Hammer of Thor,Rick Riordan,,9.78E+12,hardcover,read,11/17/2022,11/18/2022,2022/11/16-2022/11/18,1,"adventurous, emotional, mysterious",medium,A mix,Yes,Yes,Yes,Yes,4,,,,,No
https://app.thestorygraph.com/books/a5cc1ed7-d9b4-4161-a921-ce0c0eee0706,If You Could See the Sun,Ann Liang,,9.78E+12,hardcover,read,10/25/2022,10/24/2022,2022/10/24-2022/10/24,1,"adventurous, challenging, emotional",fast,A mix,Yes,Yes,Yes,Yes,4,,,,,Yes
https://app.thestorygraph.com/books/a5ce51c0-9685-4d0d-a180-46e153bdd17a,The Immeasurable Depth of You,Maria Ingrande Mora,,9.78E+12,hardcover,read,11/1/2023,11/1/2023,2023/11/01-2023/11/01,1,"emotional, mysterious, sad",medium,Character,Yes,It's complicated,Yes,Yes,3.75,,,,,No
https://app.thestorygraph.com/books/a5da6127-beb2-44b9-aba6-f63de4327707,Remarkably Bright Creatures,Shelby Van Pelt,,9.78E+12,hardcover,read,6/3/2023,8/2/2023,2023/07/31-2023/08/02,1,"emotional, hopeful, reflective",medium,Character,Yes,Yes,No,No,3.75,,,,,Yes
https://app.thestorygraph.com/books/a62b23b1-1e6f-4810-a9d1-85f589425df8,The Son of Neptune,Rick Riordan,,9.78E+12,hardcover,read,6/11/2022,6/14/2022,2022/06/11-2022/06/14,1,"adventurous, emotional, mysterious",medium,A mix,Yes,Yes,Yes,Yes,4,,,,,Yes
https://app.thestorygraph.com/books/a67787e1-797d-4fed-a744-86123972b00f,Everyone In This Room Will Someday Be Dead,Emily Austin,,9.78E+12,digital,read,6/22/2022,1/17/2023,2023/01/17-2023/01/17,1,"challenging, emotional, funny, hopeful, reflective, sad",medium,Character,Yes,Yes,Yes,Yes,4,,,,,No
https://app.thestorygraph.com/books/a6c25dff-a724-441e-91fc-f6fe841bc245,Everything I Know About Love: A Memoir,Dolly Alderton,,9.78E+12,hardcover,to-read,12/22/2023,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/a725246b-0880-4040-9758-2652fba09cf2,Immortality: A Love Story,Dana Schwartz,,9.78E+12,hardcover,to-read,5/10/2023,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/a73d1986-8ffc-4c92-a68d-efe3fd73431b,The Collected Regrets of Clover,Mikki Brammer,,9.78E+12,hardcover,read,5/7/2023,5/8/2023,2023/05/06-2023/05/08,1,"dark, emotional",medium,Character,Yes,Yes,No,Yes,3,,,,,Yes
https://app.thestorygraph.com/books/a7dfc767-b846-4cbd-8f5e-8a3d4d14cb0c,Flowerheart,Catherine Bakewell,,9.78E+12,hardcover,read,3/9/2023,3/9/2023,2023/03/08-2023/03/09,1,"emotional, hopeful, mysterious, relaxing",fast,Character,It's complicated,Yes,Yes,Yes,3.75,,,,,Yes
https://app.thestorygraph.com/books/a7e1f221-581d-426d-ba68-99cb72c5e3a7,Dreadnought,April Daniels,,9.78E+12,paperback,read,8/18/2019,,,1,,,,,,,,5,,,,,No
https://app.thestorygraph.com/books/a89de72f-14fb-44f9-a5ac-523ef5d25f1f,Sailor Moon 4 (Naoko Takeuchi Collection),Naoko Takeuchi,,9.78E+12,paperback,read,10/23/2023,10/22/2023,2023/10/22-2023/10/22,1,"adventurous, emotional, mysterious",medium,Plot,N/A,Yes,No,Yes,3.5,,,,,Yes
https://app.thestorygraph.com/books/a956719c-099c-440d-93aa-ba7bc1933128,To Kill a Mockingbird,Harper Lee,,9.78E+12,paperback,read,4/8/2017,,,1,,,,,,,,3,,,,,No
https://app.thestorygraph.com/books/a9775142-e753-4bf1-beca-36b2bb452034,Everyone Here Spoke Sign Language: Hereditary Deafness on Martha's Vineyard,Nora Ellen Groce,,,,read,4/16/2020,4/15/2020,4/15/2020,1,,,,,,,,3,,,,,No
https://app.thestorygraph.com/books/a99d0a96-264a-4d0d-827d-efa713b722e1,Highly Illogical Behavior,John Corey Whaley,,B0141ZP1SA,digital,read,8/11/2017,8/11/2017,8/11/2017,1,,,,,,,,3,,,,,No
https://app.thestorygraph.com/books/a9af9a51-7153-429b-a865-28fd4085e39f,Circe,Madeline Miller,,9.78E+12,hardcover,to-read,2/11/2019,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/a9f1b5d4-0c93-4541-a86e-eae917120b95,"Black Leopard, Red Wolf",Marlon James,,9.78E+12,hardcover,to-read,2/6/2019,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/aa210748-085d-42ed-9868-db12811f4e79,I Kissed Shara Wheeler,Casey McQuiston,,9.78E+12,hardcover,read,5/9/2022,5/9/2022,2022/05/08-2022/05/09,1,"adventurous, emotional, funny, hopeful, mysterious",medium,A mix,Yes,Yes,Yes,Yes,4.75,,,,,Yes
https://app.thestorygraph.com/books/aa4ffc2d-b645-4a7f-9c9e-950b1799098d,Foul Lady Fortune,Chloe Gong,,9.78E+12,hardcover,read,4/19/2023,4/21/2023,2023/04/18-2023/04/21,1,"adventurous, emotional, mysterious",medium,A mix,Yes,Yes,Yes,Yes,4,,,,,Yes
https://app.thestorygraph.com/books/ab9eec09-2c27-47a2-a045-86751603a193,One True Loves,Elise Bryant,,9.78E+12,digital,read,7/2/2022,7/2/2022,2022/07/01-2022/07/02,1,"funny, lighthearted, relaxing",,Character,Yes,Yes,Yes,Yes,3.5,,,,,No
https://app.thestorygraph.com/books/aba833ba-a958-4cc4-8aa2-38f8e0d5e406,Not Your Sidekick,C.B. Lee,,9.78E+11,digital,to-read,9/15/2019,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/ac3cfead-7346-4681-9c64-4eac5b1e722b,Women and Children First,Alina Grabowski,,9.78E+12,hardcover,to-read,1/25/2024,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/ac3ea915-993d-4f30-8632-0f91e4ad0704,Project Hail Mary,Andy Weir,,9.78E+12,hardcover,to-read,12/22/2023,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/ac8004da-2874-495a-8b4a-6edbea17c869,Advika and the Hollywood Wives,Kirthana Ramisetti,,9.78E+12,hardcover,read,4/8/2023,4/9/2023,2023/04/07-2023/04/09,1,"emotional, reflective",medium,Character,Yes,It's complicated,Yes,It's complicated,3,,,,,Yes
https://app.thestorygraph.com/books/ac803f29-621c-4659-befe-48474b13b08e,Princess Princess Ever After,K. O'Neill,,9.78E+12,hardcover,read,10/20/2017,,,1,,,,,,,,,,,,,Yes
https://app.thestorygraph.com/books/acb93e08-d91c-46db-9470-1928195281a4,A Kind of Spark,Elle McNicoll,,9.78E+12,paperback,to-read,1/1/2024,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/ad429c39-8558-4e43-9b00-7079bb53801e,A Guest in the House,Emily Carroll,,9.78E+12,hardcover,read,8/19/2023,8/19/2023,2023/08/19-2023/08/19,1,"dark, emotional, mysterious, reflective, tense",medium,Character,It's complicated,N/A,N/A,Yes,4.75,,,,,Yes
https://app.thestorygraph.com/books/adb83906-ca91-44c3-b330-ba6cbb4d5ff3,The Princess Diaries,Meg Cabot,,9.78E+12,digital,read,11/7/2023,11/11/2023,2023/11/11-2023/11/11,1,"emotional, funny, lighthearted",fast,A mix,Yes,Yes,No,Yes,3.75,,,,,Yes
https://app.thestorygraph.com/books/ade438db-4ca8-4f5f-8e70-a5a46a83417a,Hidden Valley Road: Inside the Mind of an American Family,Robert Kolker,,9.78E+12,hardcover,read,8/17/2023,8/19/2023,2023/08/17-2023/08/19,1,"challenging, informative, sad",medium,,,,,,4.75,,,,,Yes
https://app.thestorygraph.com/books/ae20c558-ecff-4258-a8e0-8aa24977398d,True Biz,Sara Nović,,9.78E+12,hardcover,read,4/10/2022,4/15/2022,2022/04/13-2022/04/15,1,"challenging, emotional, hopeful, informative, reflective",medium,A mix,Yes,Yes,Yes,It's complicated,4.5,,,,,Yes
https://app.thestorygraph.com/books/ae2e9047-57fb-4b9d-97b3-34a987050a7b,The Dollmaker of Krakow,R.M. Romero,,9.78E+12,hardcover,read,9/3/2022,11/9/2022,2022/11/09-2022/11/09,1,"challenging, dark, emotional, hopeful",medium,A mix,Yes,Yes,It's complicated,No,4.5,,,,,Yes
https://app.thestorygraph.com/books/ae38ca57-3f02-4564-a6ef-83d92421f42f,"Fruits Basket, Vol. 1",Natsuki Takaya,"Alethea Nibley (Translator), Athena Nibley (Translator)",9.78E+12,paperback,read,5/10/2023,11/13/2023,2023/11/13-2023/11/13,1,"emotional, funny, mysterious",medium,Character,N/A,Yes,N/A,Yes,3.5,,,,,Yes
https://app.thestorygraph.com/books/b016b53a-bded-491b-802a-cfb491803371,Aristotle and Dante Discover the Secrets of the Universe,Benjamin Alire Sáenz,,9.78E+12,paperback,read,4/2/2018,6/21/2018,6/21/2018,1,,,,,,,,4,,,,,Yes
https://app.thestorygraph.com/books/b057cc7c-a40b-48a9-b550-13bfef3235ae,Let's Talk About Love,Claire Kann,,9.78E+12,paperback,read,4/18/2018,12/22/2018,12/22/2018,1,,,,,,,,4,,,,,Yes
https://app.thestorygraph.com/books/b0bb6ef3-e33b-4402-a4e3-b74732a3be08,The Buried and the Bound,Rochelle Hassan,,9.78E+12,hardcover,read,3/29/2023,3/30/2023,2023/03/29-2023/03/30,1,"adventurous, mysterious",medium,A mix,Yes,Yes,Yes,Yes,3.5,,,,,Yes
https://app.thestorygraph.com/books/b149889a-494e-4711-b10f-85aa48c12074,Happiness Falls,Angie Kim,,9.78E+12,hardcover,read,8/22/2023,8/28/2023,2023/08/24-2023/08/28,1,"challenging, emotional, reflective",medium,A mix,Yes,Yes,Yes,Yes,5,,,,,Yes
https://app.thestorygraph.com/books/b1a81711-9ac8-49eb-9bcf-92369b6c14b1,Raybearer,Jordan Ifueko,,9.78E+12,hardcover,read,4/25/2022,4/25/2022,2022/04/24-2022/04/25,1,"adventurous, emotional, mysterious",medium,A mix,Yes,Yes,Yes,Yes,5,,,,,Yes
https://app.thestorygraph.com/books/b1a987f7-ceff-44d2-9831-e217f0d9b5e9,The Lost Hero,Rick Riordan,,9.78E+12,hardcover,read,6/3/2022,6/4/2022,2022/06/03-2022/06/04,1,"adventurous, emotional, mysterious",medium,A mix,Yes,Yes,Yes,Yes,4,,,,,Yes
https://app.thestorygraph.com/books/b1f44c18-2c12-430a-855a-9b414aca0e25,Spinning,Tillie Walden,,9.78E+12,hardcover,read,10/22/2023,10/22/2023,2023/10/22-2023/10/22,1,"challenging, emotional, reflective",medium,,,,,,4,,,,,Yes
https://app.thestorygraph.com/books/b26def05-53d2-4656-8394-0ab4cf9a4d0c,Valiant Ladies,Melissa Grey,,9.78E+12,hardcover,read,11/28/2022,11/30/2022,2022/11/27-2022/11/30,1,"adventurous, emotional, mysterious",medium,A mix,Yes,Yes,Yes,Yes,3.5,,,,,No
https://app.thestorygraph.com/books/b322be83-83a8-4a3c-8832-be291b69c7a3,Gearbreakers,Zoe Hana Mikuta,,9.78E+12,hardcover,read,8/7/2021,8/26/2022,2022/08/24-2022/08/26,1,"adventurous, dark, emotional, funny, tense",medium,Plot,It's complicated,Yes,Yes,Yes,4.5,,,,,Yes
https://app.thestorygraph.com/books/b45e2785-b4c8-45d5-947d-9d140a626df2,Under Shifting Stars,Alexandra Latos,,9.78E+12,digital,read,2/7/2022,2/7/2022,2022/02/07-2022/02/07,1,"emotional, hopeful, inspiring, reflective",slow,Character,Yes,It's complicated,Yes,Yes,3.75,,Graphic: Car accident; ,,,No
https://app.thestorygraph.com/books/b4c6fb3a-dc09-49a1-92ba-e18fbcb5dcbb,The Poppy War,R.F. Kuang,,9.78E+12,paperback,read,2/26/2023,3/1/2023,2023/02/26-2023/03/01,1,"adventurous, challenging, dark, mysterious, sad, tense",medium,A mix,Yes,Yes,Yes,Yes,5,,,,,Yes
https://app.thestorygraph.com/books/b522781c-6fe9-4d04-ada1-117421c73a29,The Dragon's Promise,Elizabeth Lim,,9.78E+12,hardcover,read,4/11/2022,9/7/2022,2022/09/05-2022/09/07,1,"adventurous, emotional, mysterious",medium,A mix,Yes,Yes,Yes,Yes,4.75,,,,,Yes
https://app.thestorygraph.com/books/b576d307-9b45-4f4c-8fd3-bb9c1b6cc808,Court of the Undying Seasons,A.M. Strickland,,9.78E+12,hardcover,read,7/11/2023,7/16/2023,2023/07/11-2023/07/16,1,"adventurous, dark, emotional, mysterious",medium,A mix,Yes,Yes,No,Yes,3,,,,,No
https://app.thestorygraph.com/books/b59cf0ec-4e03-4a13-a171-f1be74c49549,Lucky Red,Claudia Cravens,,9.78E+12,hardcover,read,9/15/2023,9/30/2023,2023/09/29-2023/09/30,1,"adventurous, emotional, mysterious",medium,A mix,Yes,Yes,Yes,Yes,4,,,,,Yes
https://app.thestorygraph.com/books/b5bb1aeb-5af4-458b-9034-2efd4f320192,The Raven Boys,Maggie Stiefvater,,9.78E+12,hardcover,read,8/2/2020,2020/09,"2020/09, 2020/08/03",2,,,,,,,,4,,,,,Yes
https://app.thestorygraph.com/books/b5c8cd76-d9a2-4b46-9ec9-f70ab3b4c2ce,The Girl Who Fell Beneath the Sea,Axie Oh,,9.78E+12,hardcover,read,6/16/2022,6/27/2022,2022/06/27-2022/06/27,1,"adventurous, emotional, hopeful, mysterious",fast,A mix,Yes,Yes,Yes,Yes,5,,,,,No
https://app.thestorygraph.com/books/b5ec5c11-c77c-4fae-aee8-32755c3b27ca,Dungeons & Dragons: Honor Among Thieves: The Druid's Call,E.K. Johnston,,9.78E+12,hardcover,read,4/21/2023,4/22/2023,2023/04/21-2023/04/22,1,"adventurous, emotional",medium,A mix,Yes,Yes,It's complicated,Yes,3.5,,,,,Yes
https://app.thestorygraph.com/books/b6191c39-c271-482b-97e1-8556bb3f4b62,The Vanishing Half,Brit Bennett,,9.78E+12,paperback,read,5/3/2022,5/4/2022,2022/05/03-2022/05/04,1,"challenging, emotional, reflective, sad",medium,Character,Yes,Yes,Yes,Yes,5,,,,,Yes
https://app.thestorygraph.com/books/b6466488-d50a-43ff-b6cb-4e3ce0b99260,Parachutes,Kelly Yang,,9.78E+12,hardcover,to-read,3/17/2020,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/b6f3df83-e875-42a2-97b9-dac44aa6fda4,A Venom Dark and Sweet,Judy I. Lin,,9.78E+12,hardcover,read,8/14/2022,8/22/2022,2022/08/17-2022/08/22,1,"adventurous, emotional",medium,Plot,It's complicated,Yes,Yes,It's complicated,4,,,,,Yes
https://app.thestorygraph.com/books/b7387779-26ec-4b69-959b-c06d3a1b470a,Furyborn,Claire Legrand,,9.78E+12,hardcover,read,10/9/2022,10/10/2022,2022/10/09-2022/10/10,1,,,,,,,,,,,,,Yes
https://app.thestorygraph.com/books/b770317a-a4db-4989-9bdd-6a5d2a661e72,I Have Some Questions for You,Rebecca Makkai,,9.78E+12,hardcover,read,3/19/2023,3/20/2023,2023/03/19-2023/03/20,1,"challenging, dark, mysterious",medium,A mix,No,Yes,Yes,Yes,4.25,,,,,Yes
https://app.thestorygraph.com/books/b7b36504-f33f-4b34-8221-6f108f3696f8,Let's Go Let's Go Let's Go,Cleo Qian,,9.78E+12,paperback,read,12/1/2023,12/1/2023,2023/11/30-2023/12/01,1,"challenging, dark, emotional, reflective",fast,N/A,N/A,It's complicated,Yes,Yes,4.5,,,,,No
https://app.thestorygraph.com/books/b810b811-f292-411c-89b4-c210ee2d9eb5,Kiss & Tell,Adib Khorram,,9.78E+12,hardcover,read,4/8/2022,4/8/2022,2022/04/07-2022/04/08,1,"emotional, inspiring, reflective",medium,Character,It's complicated,It's complicated,Yes,Yes,3,,,,,No
https://app.thestorygraph.com/books/b82ea322-6db2-482e-a637-66676bf62427,Her Radiant Curse,Elizabeth Lim,,9.78E+12,paperback,read,9/16/2023,9/19/2023,2023/09/16-2023/09/19,1,"adventurous, emotional, mysterious",medium,A mix,Yes,Yes,Yes,Yes,4.25,,,,,Yes
https://app.thestorygraph.com/books/b83c7ac8-6bde-4b3b-92f4-abe30776a074,Star Daughter,Shveta Thakrar,,9.78E+12,hardcover,read,11/13/2022,11/15/2022,2022/11/13-2022/11/15,1,"adventurous, emotional",slow,A mix,It's complicated,Yes,Yes,Yes,3.5,,,,,Yes
https://app.thestorygraph.com/books/b83f7ffc-4633-47e1-8533-5f159c2e0f48,The Traitor's Kiss,Erin Beaty,,9.78E+12,paperback,read,11/4/2022,11/5/2022,2022/11/04-2022/11/05,1,"adventurous, emotional, mysterious",medium,Plot,Yes,Yes,No,Yes,3.5,,,,,No
https://app.thestorygraph.com/books/b89c482b-a551-45f6-9ac5-ea1514d5ea3b,The Life-Changing Magic of Tidying Up,Marie Kondo,Cathy Hirano (Translator),9.78E+12,hardcover,read,8/30/2023,8/29/2023,2023/08/29-2023/08/29,1,"hopeful, informative, inspiring",medium,,,,,,5,,,,,Yes
https://app.thestorygraph.com/books/b940cfec-a522-4ae4-9220-f5c9d8e5f2b5,The Upside of Unrequited,Becky Albertalli,,9.78E+12,paperback,read,3/20/2018,4/22/2018,4/22/2018,1,,,,,,,,4,,,,,No
https://app.thestorygraph.com/books/b96f7eab-a047-44f0-a745-99aa904499cb,The Book Eaters,Sunyi Dean,,9.78E+12,hardcover,read,2/6/2023,2/10/2023,2023/02/09-2023/02/10,1,"adventurous, dark, emotional, tense",medium,A mix,It's complicated,It's complicated,No,Yes,3.5,,,,,Yes
https://app.thestorygraph.com/books/ba9a3fd4-d7d7-4a08-ae69-abe761bb026c,The Spirit Bares Its Teeth,Andrew Joseph White,,9.78E+12,hardcover,to-read,5/10/2023,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/baa48a41-9485-43a3-9cd1-c4cf48d03270,To Paradise,Hanya Yanagihara,,9.78E+12,hardcover,to-read,12/21/2022,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/bac31a85-3612-471c-b377-1a8948f49788,"Love, Creekwood",Becky Albertalli,,9.78E+12,paperback,read,8/11/2020,8/11/2020,8/11/2020,1,,,,,,,,4,,,,,No
https://app.thestorygraph.com/books/bad6a941-11b6-4a79-9ae6-61336d70d492,A Curse for True Love,Stephanie Garber,,B0BP6WD4D3,digital,to-read,5/10/2023,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/bb386bf1-1c7a-4a73-80e5-4e0df4dfda65,Master of One,"Danielle Bennett, Jaida Jones",,9.78E+12,paperback,read,4/25/2023,4/26/2023,2023/04/24-2023/04/26,1,"adventurous, emotional, mysterious",medium,A mix,Yes,It's complicated,Yes,Yes,3.5,,,,,Yes
https://app.thestorygraph.com/books/bc01ce52-cbd2-4ecf-840a-1c6d6868fc79,Earthlings,Sayaka Murata,Ginny Tapley Takemori (Translator),9.78E+12,hardcover,read,11/7/2023,11/6/2023,2023/11/06-2023/11/06,1,"dark, tense",medium,Character,It's complicated,No,No,Yes,2,,,,,No
https://app.thestorygraph.com/books/bc16d23d-5b0d-41e3-9031-ae1757c4a360,Ace of Spades,Faridah Àbíké-Íyímídé,,9.78E+12,paperback,read,8/7/2021,9/15/2022,2022/09/14-2022/09/15,1,"challenging, dark, hopeful, mysterious, tense",medium,Plot,Yes,Yes,Yes,It's complicated,5,,,,,Yes
https://app.thestorygraph.com/books/bc3d68a9-5d59-46e9-bc53-9c1c3de5638c,While You Were Out: An Intimate Family Portrait of Mental Illness in an Era of Silence,Meg Kissinger,,9.78E+12,hardcover,read,12/27/2023,1/9/2024,2024/01/07-2024/01/09,1,"hopeful, informative, inspiring, reflective, sad",medium,,,,,,4.5,"<div>I wish that there was a bit more balance between traditional memoir and journalism-style coverage of others’ stories, since it throws the pacing off a bit, but otherwise, this is a great, digestible, and beautifully written story. I can’t imagine how hard it must have been to write and share.</div>","Graphic: Forced institutionalization, Suicide, Suicidal thoughts, Schizophrenia/Psychosis , Panic attacks/disorders, Medical trauma, Alcohol, Alcoholism, Medical content, Mental illness, Grief, Addiction, and Suicide attempt; Moderate: Pregnancy, Antisemitism, Drug abuse, Death of parent, Hate crime, Drug use, and Terminal illness; Minor: Sexual assault, War, and Car accident; ",,,Yes
https://app.thestorygraph.com/books/bc467ad7-b437-4313-84d7-9e6aa6c72d92,"Goodbye, Vitamin",Rachel Khong,,9.78E+12,digital,read,8/11/2023,8/11/2023,2023/08/10-2023/08/11,1,"emotional, reflective, sad",medium,Character,Yes,Yes,Yes,Yes,3.5,,,,,Yes
https://app.thestorygraph.com/books/bc6588df-acfe-4246-9ae6-84722323b842,Are You Listening?,Tillie Walden,,9.78E+12,paperback,read,10/29/2019,,,1,,,,,,,,5,,,,,Yes
https://app.thestorygraph.com/books/bce2462a-58e4-4044-86c7-8eb45f07ed7e,Station Eleven,Emily St. John Mandel,,9.78E+12,paperback,currently-reading,2/3/2024,,,0,,,,,,,,,,,,,Yes
https://app.thestorygraph.com/books/bd54795b-1d58-4eb8-8866-a0994f25f7b0,The Girl from the Sea,Molly Knox Ostertag,,9.78E+12,hardcover,read,7/18/2022,7/16/2022,7/16/2022,1,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/bd963c8f-41a2-42fc-8691-f16f8b32aabd,Carrie Soto Is Back,Taylor Jenkins Reid,,9.78E+12,hardcover,read,5/31/2023,7/6/2023,2023/07/05-2023/07/06,1,"adventurous, emotional, tense",medium,A mix,Yes,Yes,No,Yes,4.5,,,,,Yes
https://app.thestorygraph.com/books/bfb62cf1-3ab3-4d09-9ea6-f8cd52df0daf,Spin the Dawn,Elizabeth Lim,,9.78E+12,paperback,read,5/22/2022,5/25/2022,2022/05/23-2022/05/25,1,"adventurous, emotional, mysterious",medium,A mix,Yes,Yes,It's complicated,Yes,4,,,,,Yes
https://app.thestorygraph.com/books/c0977707-0ff0-4dab-b732-28bc2f8c08bc,A Neon Darkness,Lauren Shippen,,9.78E+12,paperback,read,8/7/2021,1/31/2022,1/31/2022,1,,,,,,,,,,,,,Yes
https://app.thestorygraph.com/books/c1830ad7-cc46-425a-bd11-e71dfdcba2d0,The Song That Moves the Sun,Anna Bright,,9.78E+12,hardcover,read,12/4/2022,12/4/2022,2022/12/03-2022/12/04,1,"adventurous, emotional, hopeful",medium,A mix,Yes,Yes,Yes,Yes,4.5,,,,,No
https://app.thestorygraph.com/books/c2258edf-c083-4253-aa63-8824f6a0ec5a,Cultish: The Language of Fanaticism,Amanda Montell,,9.78E+12,digital,read,2/18/2023,2/22/2023,2023/02/17-2023/02/22,1,"dark, informative",medium,,,,,,4,,,,,No
https://app.thestorygraph.com/books/c31db470-2206-4a9e-abb5-2cbe4b8082bc,Out of the Blue,Jason June,,9.78E+12,hardcover,read,3/1/2023,3/14/2023,2023/03/13-2023/03/14,1,"adventurous, emotional, funny, lighthearted",medium,Character,Yes,Yes,Yes,Yes,3.5,,,,,No
https://app.thestorygraph.com/books/c40d19f1-5818-477e-b2ec-e859734e1fa9,The Last Voyage of Poe Blythe,Ally Condie,,9.78E+12,hardcover,read,1/24/2023,1/25/2023,2023/01/23-2023/01/25,1,"adventurous, emotional, mysterious",medium,A mix,Yes,It's complicated,No,Yes,3.5,,,,,No
https://app.thestorygraph.com/books/c45457c7-46dd-4a6d-be9a-5b0ffe961713,Bookshops & Bonedust,Travis Baldree,,9.78E+12,paperback,read,5/10/2023,11/29/2023,2023/11/27-2023/11/29,1,"adventurous, emotional, hopeful, mysterious, reflective",medium,A mix,Yes,Yes,Yes,Yes,4.5,,,,,Yes
https://app.thestorygraph.com/books/c4a07c22-8e18-4178-96ec-8180026c371a,Mistborn: The Final Empire,Brandon Sanderson,,9.78E+12,paperback,read,8/6/2023,8/10/2023,2023/08/05-2023/08/10,1,"adventurous, emotional, mysterious",slow,A mix,Yes,Yes,No,Yes,4.5,,,,,Yes
https://app.thestorygraph.com/books/c5814204-a97a-44ca-a81b-2c2051edfc50,Winter,Marissa Meyer,,9.78E+12,paperback,read,4/8/2017,,,1,,,,,,,,4,,,,,No
https://app.thestorygraph.com/books/c591ae08-7c0e-4b56-a380-086670e6b77a,The Adventure Zone: Murder on the Rockport Limited!,"Clint McElroy, Carey Pietsch","Travis McElroy, Griffin McElroy, Justin McElroy",9.78E+12,paperback,read,12/27/2018,,,1,,,,,,,,5,,,,,Yes
https://app.thestorygraph.com/books/c5938535-8169-4e00-a373-8338a06b2f38,I Was Born for This,Alice Oseman,,9.78E+12,paperback,read,3/14/2018,10/17/2022,2022/10/16-2022/10/17,1,"emotional, funny, reflective",medium,Character,Yes,Yes,Yes,Yes,4,,,,,Yes
https://app.thestorygraph.com/books/c5c94469-072d-4552-8c48-3ba229328e5e,Vial of Tears,Cristin Bishara,,9.78E+12,hardcover,read,8/27/2022,8/28/2022,2022/08/26-2022/08/28,1,"adventurous, dark, emotional, mysterious",fast,A mix,No,Yes,It's complicated,Yes,3.25,,,,,No
https://app.thestorygraph.com/books/c6707535-c106-4b4d-b716-abbc124ef5af,The Language of Thorns: Midnight Tales and Dangerous Magic,Leigh Bardugo,Sara Kipin (Illustrator),9.78E+12,hardcover,to-read,10/20/2017,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/c6af5d26-a1bb-433a-a4a7-127ef9102299,The Grimoire of Grave Fates,"Hanna Alkaf, Margaret Owen","Cam Montgomery (Contributor), Darcie Little Badger (Contributor), Hafsah Faizal (Contributor), Jessica Lewis (Contributor), Julian Winters (Contributor), Karuna Riazi (Contributor), Kat Cho (Contributor), Kayla Whaley (Contributor), Kwame Mbalia (Contributor), L.L. McKinney (Contributor), Marieke Nijkamp (Contributor), Mason Deaver (Contributor), Natasha Díaz (Contributor), Preeti Chhibber (Contributor), Randy Ribay (Contributor), Tehlor Kay Mejia (Contributor), Victoria Lee (Contributor), Yamile Saied Méndez (Contributor)",9.78E+12,digital,read,6/7/2023,9/3/2023,2023/08/30-2023/09/03,1,"adventurous, emotional, mysterious",medium,Plot,It's complicated,Yes,Yes,It's complicated,4,,,,,Yes
https://app.thestorygraph.com/books/c7ab2231-8f91-4467-8ddd-f87b2a718425,The Falling in Love Montage,Ciara Smyth,,9.78E+12,hardcover,to-read,2/17/2020,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/c7c86459-81ff-4ca9-8e01-8d5d2bf081c4,Miss Peregrine's Home for Peculiar Children,Ransom Riggs,,9.78E+12,digital,read,4/8/2017,,,1,,,,,,,,4,,,,,No
https://app.thestorygraph.com/books/c84bba55-3c4c-4351-b445-3f6f780156c4,Ready Player One,Ernest Cline,,9.78E+12,hardcover,read,4/8/2017,6/27/2017,6/27/2017,2,,,,,,,,4,,,,,No
https://app.thestorygraph.com/books/c86c4a48-89aa-4805-a513-2fef489d8420,Iron Flame,Rebecca Yarros,,9.78E+12,hardcover,to-read,9/7/2023,,,0,,,,,,,,,,,,,No
https://app.thestorygraph.com/books/c8cbf1ab-9806-404c-b1d4-d6803ead6a23,Indestructible Object,Mary McCoy,,9.78E+12,hardcover,read,2/7/2022,2/10/2022,2022/02/08-2022/02/10,1,"challenging, emotional, funny, mysterious, reflective",medium,A mix,Yes,It's complicated,Yes,Yes,4,,,,,No
https://app.thestorygraph.com/books/c8db9d4d-9156-40ed-8221-c0564b68d1c4,The Black Tides of Heaven,Neon Yang,,9.78E+12,paperback,to-read,7/27/2022,,,0,,,,,,,,,,,,,No
